A1,A2
438,3
438,3
438,3
438,3
438,3
438,3
438,3
438,3
438,3
437,3
437,2
435,2
434,2
431,1
419,0
417,0
417,0
417,0
415,0
410,0
393,0
376,0
333,0
295,0
284,0
282,0
282,0
281,0
245,0
193,0
166,0
137,0
135,0
132,0
131,0
126,0
84,0
24,0
2,0
2,0
2,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
3,0
24,0
46,0
69,0
81,0
86,0
101,0
112,0
125,0
135,0
138,0
140,0
143,0
150,0
156,0
168,0
196,0
232,0
241,0
252,0
256,0
271,0
293,0
297,0
298,0
301,0
304,0
320,0
349,0
369,0
380,0
383,0
397,0
413,0
417,0
418,0
418,0
421,0
425,0
430,1
435,2
439,3
